gender,age,married,city,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,churn_value,churn_score,cltv,churn_reason,referred_a_friend,number_of_referrals,offer,avg_monthly_long_distance_charges,internet_type,avg_monthly_gb_download,streaming_music,unlimited_data,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,satisfaction_score,customer_status,churn_category,cluster,customer_id,months_to_churn
Male,31,1,San Quentin,13,1,1,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),0,59,5077,,1,8,None,48.7,None,0,0,0,24.5,343.6,0.0,0,633.1,976.7,5,0,,Minimalist,3372-CDXFJ,80.0
Male,25,1,Sausalito,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),0,40,3960,,1,7,Offer E,18.63,None,0,0,0,20.15,20.15,0.0,0,18.63,38.78,3,0,,Minimalist,4781-ZXYGU,19.0
Female,52,1,Stinson Beach,25,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,0,60,2010,,1,7,Offer C,13.06,None,0,0,0,20.05,520.1,0.0,0,326.5,846.6,4,0,,Minimalist,7632-YUTXB,80.0
Male,64,1,Tomales,71,1,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),0,56,6444,,1,6,Offer A,16.13,None,0,0,0,19.6,1387.45,0.0,0,1145.23,2532.6800000000003,5,0,,Minimalist,2718-YSKCS,80.0
Male,27,0,Valley Ford,66,1,1,Fiber optic,1,1,1,1,1,1,One year,1,Bank transfer (automatic),0,52,5303,,0,0,Offer A,4.32,Fiber Optic,73,1,1,114.3,7383.7,0.0,0,285.12,7668.82,3,0,,Heavyweight,9896-UYMIE,80.0
Female,27,0,Woodacre,45,1,0,Fiber optic,1,1,0,0,1,1,One year,1,Electronic check,0,64,4868,,0,0,None,1.03,Fiber Optic,47,1,1,100.3,4483.95,0.0,0,46.35,4530.3,3,0,,Heavyweight,0853-NWIFK,27.0
Female,20,1,Alviso,22,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Credit card (automatic),0,80,2640,,1,1,None,45.1,Fiber Optic,41,0,0,80.0,1706.45,0.0,50,992.2,2748.65,3,0,,Price Sensitive,8212-CRQXP,34.0
Female,57,1,Aptos,67,1,0,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),0,71,5972,,1,5,Offer A,7.91,None,0,0,0,20.85,1327.4,0.0,0,529.97,1857.37,5,0,,Minimalist,6980-CDGFC,80.0
Female,30,1,Aromas,68,1,1,Fiber optic,0,0,1,0,1,0,Two year,1,Bank transfer (automatic),0,64,5672,,1,5,Offer A,28.36,Fiber Optic,82,0,1,89.95,5974.3,0.0,0,1928.48,7902.780000000001,4,0,,Heavyweight,7691-XVTZH,80.0
Female,23,1,Ben Lomond,0,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,0,27,3763,,1,4,Offer E,20.05,None,0,0,0,20.0,200.0,0.0,0,200.5,400.5,4,0,,Minimalist,2520-SGTTA,80.0
Male,34,1,Campbell,63,1,1,DSL,1,1,1,1,0,1,One year,0,Credit card (automatic),0,56,5540,,1,9,None,34.02,DSL,18,1,1,80.0,5040.2,0.0,0,2143.26,7183.46,3,0,,Heavyweight,1088-CNNKB,80.0
Male,31,0,Castroville,21,1,0,No,0,0,0,0,0,0,One year,1,Mailed check,0,40,3721,,0,0,None,22.53,None,0,0,0,20.35,422.7,0.0,0,473.13,895.8299999999999,5,0,,Minimalist,1930-BZLHI,80.0
Male,21,0,Davenport,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,0,48,2448,,0,0,Offer E,47.25,None,0,0,0,20.25,20.25,0.0,0,47.25,67.5,3,0,,Minimalist,5868-YTYKS,11.0
Female,58,0,Felton,17,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,0,44,3561,,0,0,Offer D,30.07,None,0,0,0,19.4,358.05,0.0,0,511.19,869.24,3,0,,Minimalist,3525-DVKFN,80.0
Male,45,0,Freedom,30,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),0,37,3778,,0,0,Offer C,17.26,Fiber Optic,19,1,1,100.4,2936.25,0.0,0,517.8000000000001,3454.05,3,0,,Price Sensitive,1482-OXZSY,35.0
Male,21,1,Gilroy,22,1,0,DSL,1,1,0,1,0,0,Month-to-month,1,Mailed check,0,41,5036,,1,9,Offer D,42.58,DSL,82,1,1,57.95,1271.8,0.0,0,936.76,2208.56,3,0,,Vanilla,0377-JBKKT,28.0
Female,33,0,Hollister,9,1,0,DSL,0,0,0,1,1,0,Month-to-month,1,Bank transfer (automatic),0,53,4011,,0,0,Offer E,39.19,Cable,20,0,1,59.5,530.05,0.0,0,352.71,882.76,5,0,,Vanilla,5778-BVOFB,12.0
Male,57,1,Los Gatos,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,0,46,3007,,1,10,None,32.78,None,0,0,0,19.2,19.2,0.0,0,32.78,51.98,5,0,,Minimalist,3373-YZZYM,53.0
Male,40,0,Los Gatos,19,1,1,DSL,0,0,1,1,0,0,Month-to-month,0,Electronic check,0,39,3949,,0,0,Offer D,11.85,DSL,18,0,1,59.55,1144.6,0.0,0,225.15,1369.75,4,0,,Price Sensitive,0228-MAUWC,30.0
Female,33,1,Moss Landing,72,1,1,Fiber optic,1,1,1,1,1,0,Two year,1,Bank transfer (automatic),0,56,5096,,1,10,Offer A,44.27,Fiber Optic,8,0,0,103.95,7556.9,0.0,70,3187.44,10814.34,3,0,,Heavyweight,7663-YJHSN,80.0
Male,49,1,Mount Hermon,70,1,1,DSL,1,0,1,0,1,0,Two year,0,Credit card (automatic),0,60,4858,,1,9,Offer A,22.67,DSL,29,0,1,68.95,4858.7,0.0,0,1586.9,6445.6,3,0,,Heavyweight,4915-BFSXL,80.0
Female,33,0,Paicines,66,1,1,Fiber optic,1,1,1,1,0,1,Month-to-month,1,Bank transfer (automatic),0,46,6183,,0,0,Offer A,43.14,Fiber Optic,20,1,1,103.1,6595.0,0.0,0,2847.24,9442.24,3,0,,Heavyweight,3086-RUCRN,80.0
Female,20,1,San Juan Bautista,7,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,0,52,3872,,1,3,None,0.0,DSL,76,1,1,24.7,149.05,0.0,0,0.0,149.05,3,0,,Vanilla,5215-LNLDJ,39.0
Female,29,1,Santa Clara,32,1,1,DSL,0,1,1,0,0,0,Month-to-month,0,Bank transfer (automatic),0,74,5442,,1,9,Offer C,33.28,DSL,51,1,1,62.45,2045.55,0.0,0,1064.96,3110.51,3,0,,Vanilla,0257-KXZGU,37.0
Male,21,0,Santa Clara,24,1,0,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Electronic check,0,41,2007,,0,0,None,27.91,Fiber Optic,59,1,1,89.55,2187.15,0.0,0,669.84,2856.99,5,0,,Price Sensitive,1307-ATKGB,23.0
Female,43,0,Santa Cruz,37,1,1,DSL,1,1,1,1,1,0,Month-to-month,1,Credit card (automatic),0,64,3801,,0,0,None,42.41,DSL,4,0,0,78.9,2976.95,0.0,30,1569.1699999999998,4576.12,4,0,,Heavyweight,3714-XPXBW,29.0
Male,61,0,Santa Cruz,8,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,0,42,4577,,0,0,None,14.37,None,0,0,0,20.35,178.7,0.0,0,114.96,293.66,3,0,,Minimalist,1850-AKQEP,48.0
Female,26,1,Santa Cruz,72,1,1,DSL,1,0,1,0,1,0,Two year,1,Bank transfer (automatic),0,30,5656,,1,8,Offer A,38.99,Cable,73,1,1,71.45,5025.85,0.0,0,2807.28,7833.130000000001,3,0,,Heavyweight,2824-DXNKN,80.0
Female,56,1,Saratoga,16,1,0,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Bank transfer (automatic),0,36,3050,,1,3,Offer D,10.5,Fiber Optic,2,1,1,94.65,1461.15,0.0,0,168.0,1629.15,5,0,,Price Sensitive,0848-ZGQIJ,34.0
Female,44,1,Soquel,57,0,0,DSL,1,0,1,1,0,1,Month-to-month,1,Bank transfer (automatic),0,68,5866,,1,2,None,0.0,DSL,14,1,1,49.9,2782.4,0.0,0,0.0,2782.4,3,0,,Vanilla,3621-CHYVB,12.0
Male,40,0,Watsonville,66,1,1,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),0,48,4163,,0,0,Offer A,32.22,None,0,0,0,25.45,1699.15,0.0,0,2126.52,3825.67,3,0,,Minimalist,8042-RNLKO,80.0
Female,38,0,San Jose,21,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,0,39,2143,,0,0,Offer D,8.68,None,0,0,0,20.75,452.2,0.0,0,182.28,634.48,3,0,,Minimalist,5372-FBKBN,37.0
Male,43,1,San Jose,66,1,1,DSL,1,1,1,0,0,0,Two year,1,Credit card (automatic),0,73,5933,,1,9,Offer A,37.71,DSL,15,0,1,66.1,4428.45,0.0,0,2488.86,6917.31,3,0,,Heavyweight,0420-TXVSG,80.0
Female,29,1,San Jose,17,1,1,DSL,0,1,0,0,1,1,Month-to-month,1,Bank transfer (automatic),0,64,4852,,1,5,Offer D,7.6,DSL,52,1,1,75.4,1322.55,0.0,0,129.2,1451.75,3,0,,Vanilla,6217-TOWGS,42.0
Female,54,1,San Jose,8,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),0,78,2158,,1,5,None,43.05,None,0,0,0,21.05,139.75,0.0,0,344.4,484.15,3,0,,Minimalist,1045-LTCYT,59.0
Male,19,0,San Jose,27,1,0,DSL,1,0,1,1,1,0,One year,0,Credit card (automatic),0,60,2450,,0,0,None,36.39,DSL,26,1,1,69.35,1927.3,0.0,0,982.53,2909.83,3,0,,Vanilla,1544-JJMYL,80.0
Male,28,1,San Jose,34,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,0,Mailed check,0,70,4014,,1,10,None,13.97,Fiber Optic,48,1,1,88.85,3000.25,0.0,0,474.98,3475.23,3,0,,Vanilla,4636-JGAAI,18.0
Male,44,0,San Jose,30,1,0,Fiber optic,0,1,0,0,1,1,One year,1,Bank transfer (automatic),0,23,4126,,0,0,None,12.17,Fiber Optic,16,1,1,97.0,3021.3,0.0,0,365.1,3386.4,5,0,,Price Sensitive,6874-SGLHU,80.0
Male,19,0,San Jose,33,1,0,DSL,0,1,1,0,1,0,Month-to-month,1,Credit card (automatic),0,69,3843,,0,0,None,45.72,Cable,51,1,0,66.4,2245.4,0.0,0,1508.76,3754.16,5,0,,Vanilla,5951-AOFIH,33.0
Male,52,1,San Jose,14,1,1,DSL,1,1,0,0,0,1,Month-to-month,0,Mailed check,0,24,2871,,1,8,Offer D,2.96,DSL,76,1,1,69.2,944.65,0.0,0,41.44,986.09,3,0,,Vanilla,3059-NGMXB,32.0
Female,30,0,San Jose,16,1,1,Fiber optic,0,0,0,1,0,0,One year,1,Credit card (automatic),0,64,5040,,0,0,Offer D,27.23,Fiber Optic,69,0,1,79.5,1264.2,0.0,0,435.68,1699.88,4,0,,Vanilla,8652-YHIYU,80.0
Female,49,0,San Jose,49,1,0,Fiber optic,0,0,1,1,1,1,Two year,0,Credit card (automatic),0,52,5499,,0,0,None,11.11,Fiber Optic,27,1,1,100.65,4917.75,0.0,0,544.39,5462.14,3,0,,Heavyweight,5278-PNYOX,80.0
Female,44,1,San Jose,70,1,1,DSL,1,1,1,1,1,0,Two year,0,Bank transfer (automatic),0,41,4848,,1,3,Offer A,8.36,DSL,19,0,1,79.7,5743.3,0.0,0,585.1999999999999,6328.5,3,0,,Heavyweight,3486-HOOGQ,80.0
Female,49,1,San Jose,32,1,0,DSL,1,1,0,1,0,0,Month-to-month,0,Bank transfer (automatic),0,51,2649,,1,3,None,46.66,DSL,17,0,1,61.4,1864.65,0.0,0,1493.12,3357.77,3,0,,Vanilla,5061-PBXFW,33.0
Female,35,0,San Jose,18,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,0,68,2421,,0,0,Offer D,34.12,Fiber Optic,20,0,1,69.8,1221.65,0.0,0,614.16,1835.81,4,0,,Price Sensitive,8630-FJLIB,23.0
Male,26,0,San Jose,37,0,0,DSL,1,1,0,1,0,0,Two year,1,Mailed check,0,24,4050,,0,0,None,0.0,DSL,69,1,0,40.55,1390.85,0.0,50,0.0,1440.85,3,0,,Vanilla,3891-NLXJB,80.0
Female,36,0,San Jose,4,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,0,31,5396,,0,0,None,23.5,Fiber Optic,22,0,1,75.65,302.35,0.0,0,94.0,396.35,5,0,,Price Sensitive,4749-OJKQU,29.0
Female,19,1,San Jose,16,1,1,Fiber optic,1,1,1,0,0,0,Month-to-month,0,Electronic check,0,73,4839,,1,2,Offer D,27.83,Fiber Optic,52,1,1,90.7,1374.9,0.0,0,445.28,1820.18,3,0,,Price Sensitive,0577-WHMEV,24.0
Male,31,1,San Jose,17,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),0,76,3591,,1,7,Offer D,46.71,Fiber Optic,8,0,1,80.5,1336.9,0.0,0,794.07,2130.9700000000003,5,0,,Price Sensitive,5453-AXEPF,34.0
Female,52,0,San Jose,19,1,0,DSL,1,1,1,0,0,0,Month-to-month,1,Electronic check,0,33,2463,,0,0,Offer D,36.48,DSL,20,0,1,60.6,1297.8,0.0,0,693.1199999999999,1990.92,3,0,,Vanilla,3639-XJHKQ,30.0
Male,27,1,San Jose,60,1,1,Fiber optic,0,0,1,0,1,1,Two year,0,Credit card (automatic),0,35,5301,,0,0,None,10.05,Fiber Optic,48,1,1,101.15,6067.4,0.0,0,603.0,6670.4,3,0,,Heavyweight,3716-LRGXK,80.0
Male,46,1,San Jose,51,1,1,No,0,0,0,0,0,0,Two year,1,Mailed check,0,37,5461,,1,7,None,16.85,None,0,0,0,24.95,1222.25,0.0,0,859.35,2081.6,4,0,,Minimalist,2263-SFSQZ,80.0
Male,30,1,San Jose,28,1,0,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),0,73,2948,,1,8,None,19.18,None,0,0,0,20.3,487.95,0.0,0,537.04,1024.99,3,0,,Minimalist,9950-MTGYX,80.0
Male,64,0,Mount Hamilton,43,1,0,DSL,0,1,0,0,0,1,Two year,1,Electronic check,0,73,4614,,0,0,None,21.64,DSL,13,1,1,60.0,2548.55,0.0,0,930.52,3479.07,5,0,,Price Sensitive,3397-AVTKU,80.0
Male,49,1,San Jose,42,1,0,No,0,0,0,0,0,0,Two year,0,Electronic check,0,61,5940,,1,10,None,45.75,None,0,0,0,20.25,835.5,0.0,0,1921.5,2757.0,5,0,,Minimalist,4825-FUREZ,80.0
Female,35,0,Stockton,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,0,30,4118,,0,0,None,40.87,Cable,21,0,1,44.75,44.75,0.0,0,40.87,85.62,5,0,,Vanilla,2672-OJQZP,40.0
Female,49,0,Stockton,63,1,1,Fiber optic,1,1,1,0,1,0,Two year,0,Credit card (automatic),0,75,5989,,0,0,None,23.62,Fiber Optic,21,0,1,98.0,6218.45,0.0,0,1488.0600000000002,7706.51,4,0,,Heavyweight,3134-DSHVC,80.0
Male,25,1,Stockton,68,1,1,Fiber optic,1,1,0,1,1,1,Month-to-month,1,Electronic check,0,53,5015,,1,2,Offer A,24.01,Fiber Optic,48,1,1,107.7,7320.9,0.0,0,1632.68,8953.58,3,0,,Heavyweight,7821-DPRQE,4.0
Female,23,0,Stockton,60,1,1,Fiber optic,0,1,1,0,1,1,Two year,0,Electronic check,0,75,6186,,0,0,None,35.47,Fiber Optic,51,1,0,104.7,6333.8,0.0,150,2128.2,8612.0,5,0,,Heavyweight,2001-EWBQU,80.0
Female,31,1,Stockton,70,1,0,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),0,54,5950,,0,0,Offer A,31.15,DSL,5,1,1,86.45,5950.2,0.0,0,2180.5,8130.7,4,0,,Heavyweight,6695-AMZUF,80.0
Male,26,0,Angels Camp,4,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,0,54,4402,,0,0,None,22.54,None,0,0,0,19.4,93.4,0.0,0,90.16,183.56,5,0,,Minimalist,8410-BGQXN,51.0
Female,38,1,Avery,68,1,1,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),0,72,6146,,1,2,Offer A,26.64,None,0,0,0,24.95,1614.9,0.0,0,1811.52,3426.42,5,0,,Minimalist,1619-YWUBB,80.0
Male,50,1,Burson,22,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),0,48,4040,,1,1,Offer D,38.82,Fiber Optic,19,0,1,75.0,1573.95,0.0,0,854.04,2427.99,3,0,,Vanilla,7611-YKYTC,31.0
Male,55,1,Copperopolis,18,1,0,Fiber optic,0,0,1,1,0,0,Month-to-month,0,Electronic check,0,79,2831,,1,6,Offer D,31.79,Fiber Optic,19,0,1,78.2,1468.75,0.0,0,572.22,2040.97,5,0,,Price Sensitive,0365-GXEZS,23.0
Male,50,0,Farmington,29,1,0,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Electronic check,0,60,4561,,0,0,None,2.05,Fiber Optic,17,1,0,94.2,2607.6,0.0,20,59.45,2687.05,5,0,,Price Sensitive,0082-OQIQY,20.0
Male,35,0,Linden,31,0,0,DSL,0,0,1,0,1,1,One year,1,Electronic check,0,35,4529,,0,0,None,0.0,DSL,5,1,1,50.05,1523.4,0.0,0,0.0,1523.4,3,0,,Vanilla,3606-SBKRY,80.0
Female,45,1,Lodi,48,1,1,DSL,0,0,1,1,0,1,One year,1,Mailed check,0,75,2478,,1,3,None,17.03,DSL,15,1,1,69.55,3435.6,0.0,0,817.44,4253.04,4,0,,Vanilla,0667-NSRGI,80.0
Male,34,0,Mokelumne Hill,50,1,0,Fiber optic,1,1,1,1,0,0,One year,1,Credit card (automatic),0,25,6435,,0,0,None,15.37,Fiber Optic,22,0,1,90.1,4549.45,0.0,0,768.5,5317.95,3,0,,Heavyweight,6893-ODYYE,80.0
Male,22,0,Mountain Ranch,7,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),0,65,4300,,0,0,None,26.76,DSL,46,0,1,44.65,322.5,0.0,0,187.32,509.8200000000001,4,0,,Vanilla,8242-JSVBO,51.0
Male,25,1,San Andreas,68,1,0,Fiber optic,1,0,1,0,0,0,Two year,0,Credit card (automatic),0,33,5954,,1,8,Offer A,24.08,Fiber Optic,41,0,1,80.35,5375.15,0.0,0,1637.4399999999998,7012.589999999999,3,0,,Heavyweight,9541-ZPSEA,80.0
Male,33,0,Vallecito,57,0,0,DSL,0,0,1,1,1,1,Two year,0,Credit card (automatic),0,42,5461,,0,0,None,0.0,DSL,28,1,0,53.35,3090.05,0.0,100,0.0,3190.05,4,0,,Vanilla,1139-WUOAH,80.0
Female,60,0,Valley Springs,3,1,0,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,0,46,3889,,0,0,None,40.98,None,0,0,0,19.55,61.05,0.0,0,122.94,183.99,4,0,,Minimalist,4693-VWVBO,52.0
Male,59,1,West Point,19,1,0,DSL,1,0,0,0,0,0,One year,1,Bank transfer (automatic),0,35,2394,,1,1,Offer D,11.75,Cable,21,0,1,48.95,955.6,0.0,0,223.25,1178.85,3,0,,Vanilla,6937-GCDGQ,80.0
Female,50,0,Wilseyville,3,1,0,DSL,0,0,0,0,1,0,Month-to-month,1,Electronic check,0,68,3167,,0,0,None,41.38,DSL,5,0,1,54.2,140.4,0.0,0,124.14,264.54,4,0,,Price Sensitive,0988-JRWWP,40.0
Female,64,0,Woodbridge,59,1,1,No,0,0,0,0,0,0,Two year,0,Electronic check,0,26,6196,,0,0,Offer B,41.23,None,0,0,0,24.45,1493.1,0.0,0,2432.57,3925.67,4,0,,Minimalist,5075-JSDKI,80.0
Male,37,1,Ballico,42,0,0,DSL,1,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),0,68,4348,,1,1,Offer B,0.0,DSL,7,0,1,40.15,1626.05,0.0,0,0.0,1626.05,4,0,,Vanilla,8644-XYTSV,80.0
Male,58,1,Catheys Valley,67,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),0,38,4879,,1,1,Offer A,11.74,None,0,0,0,25.6,1784.9,0.0,0,786.58,2571.48,3,0,,Minimalist,3873-WOSBC,80.0
Male,63,0,Ceres,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,0,32,2722,,0,0,None,14.42,Fiber Optic,27,0,0,70.35,70.35,0.0,10,14.42,94.77,5,0,,Price Sensitive,7465-ZZRVX,30.0
Male,19,1,Columbia,66,1,1,DSL,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),0,39,5453,,1,1,Offer A,23.27,DSL,58,1,1,91.7,6075.9,0.0,0,1535.82,7611.719999999999,3,0,,Heavyweight,7975-JMZNT,80.0
Female,60,0,Coulterville,61,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,0,Mailed check,0,23,5536,,0,0,Offer B,14.52,Fiber Optic,27,1,1,89.2,5500.6,0.0,0,885.72,6386.320000000001,3,0,,Heavyweight,7251-XFOIL,9.0
Male,55,1,Cressey,4,1,1,No,0,0,0,0,0,0,One year,0,Credit card (automatic),0,21,4463,,1,1,Offer E,16.68,None,0,0,0,24.1,73.1,0.0,0,66.72,139.82,3,0,,Minimalist,4116-IQRFR,62.0
Female,53,1,Delhi,64,1,1,DSL,0,1,0,0,0,0,One year,1,Bank transfer (automatic),0,36,4954,,1,10,Offer B,17.07,DSL,25,0,1,53.85,3399.85,0.0,0,1092.48,4492.33,4,0,,Heavyweight,8259-DZLIZ,80.0
Male,58,0,El Nido,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),0,33,5809,,0,0,Offer E,1.61,None,0,0,0,19.75,19.75,0.0,0,1.61,21.36,5,0,,Minimalist,7853-WNZSY,20.0
Male,19,1,El Portal,54,1,1,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),0,41,4039,,1,7,Offer B,41.58,None,0,0,0,24.05,1230.9,0.0,0,2245.32,3476.22,4,0,,Minimalist,3120-FAZKD,80.0
Female,45,0,Escalon,18,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),0,78,3416,,0,0,Offer D,30.22,None,0,0,0,25.3,454.65,0.0,0,543.96,998.61,4,0,,Minimalist,8606-OEGQZ,80.0
Male,46,0,Groveland,3,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,0,Electronic check,0,43,5828,,0,0,Offer E,13.72,Fiber Optic,26,1,1,84.3,235.05,0.0,0,41.16,276.21000000000004,5,0,,Price Sensitive,0225-ZORZP,6.0
Female,41,1,Hickman,72,1,1,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),0,60,5096,,1,1,Offer A,15.58,DSL,20,1,1,89.75,6595.9,0.0,0,1121.76,7717.66,3,0,,Heavyweight,9489-JMTTN,80.0
Female,37,1,Hornitos,11,1,0,No,0,0,0,0,0,0,One year,1,Mailed check,0,72,5837,,1,8,Offer D,49.19,None,0,0,0,20.0,196.35,0.0,0,541.0899999999999,737.4399999999999,5,0,,Minimalist,0967-BMLBD,80.0
Male,37,1,Jamestown,61,1,0,Fiber optic,0,1,1,1,1,1,One year,0,Credit card (automatic),0,28,4079,,1,3,Offer B,43.08,Fiber Optic,19,1,1,103.9,6449.15,0.0,0,2627.88,9077.03,5,0,,Heavyweight,2830-LEWOA,80.0
Female,23,0,Keyes,39,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),0,45,3733,,0,0,None,29.79,None,0,0,0,20.7,762.45,0.0,0,1161.81,1924.26,4,0,,Minimalist,5006-MXVRN,80.0
Male,36,0,Le Grand,37,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),0,65,4422,,0,0,None,34.37,None,0,0,0,20.15,785.75,0.0,0,1271.6899999999998,2057.44,5,0,,Minimalist,8327-WKMIE,80.0
Female,60,1,Livingston,72,1,1,No,0,0,0,0,0,0,Two year,1,Mailed check,0,20,5374,,1,8,Offer A,26.98,None,0,0,0,26.0,1776.0,0.0,0,1942.56,3718.56,4,0,,Minimalist,6917-FIJHC,80.0
Female,34,0,Manteca,8,1,0,DSL,1,0,0,1,0,1,Month-to-month,0,Bank transfer (automatic),0,59,4157,,0,0,Offer E,33.54,DSL,14,1,1,66.05,574.5,0.0,0,268.32,842.8199999999999,3,0,,Vanilla,7797-EJMDP,12.0
Female,27,1,Manteca,22,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,0,43,5657,,1,2,Offer D,49.51,None,0,0,0,19.9,400.3,0.0,0,1089.22,1489.52,4,0,,Minimalist,3530-VWVGU,36.0
Female,61,0,Merced,38,1,1,DSL,0,1,0,1,0,1,Month-to-month,0,Credit card (automatic),0,66,3371,,0,0,None,21.19,DSL,24,1,1,68.15,2656.3,0.0,0,805.22,3461.5200000000004,3,0,,Vanilla,6368-NWMCE,28.0
Male,25,0,Midpines,17,1,0,DSL,0,1,1,1,1,1,One year,0,Electronic check,0,24,3913,,0,0,None,45.92,DSL,73,1,0,80.85,1445.95,0.0,50,780.64,2276.59,5,0,,Vanilla,3633-CDBUW,80.0
Female,62,0,Modesto,28,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,0,70,2951,,0,0,None,33.84,Fiber Optic,5,1,1,80.6,2244.95,0.0,0,947.52,3192.47,5,0,,Price Sensitive,3956-MGXOG,21.0
Female,60,0,Modesto,15,1,0,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Bank transfer (automatic),0,36,4096,,0,0,None,10.43,Fiber Optic,29,0,1,83.2,1130.0,0.0,0,156.45,1286.45,3,0,,Price Sensitive,9274-UARKJ,38.0
Male,59,1,Modesto,72,1,1,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),0,43,5341,,1,1,None,44.61,DSL,53,1,1,87.55,6463.15,0.0,0,3211.92,9675.07,4,0,,Heavyweight,4077-HWUYD,80.0
Female,20,1,Modesto,57,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Bank transfer (automatic),0,65,6026,,1,10,Offer B,8.01,Fiber Optic,73,1,1,109.4,6252.7,0.0,0,456.57,6709.27,5,0,,Heavyweight,0103-CSITQ,80.0
Female,50,1,Newman,46,0,0,DSL,1,1,0,0,1,0,Month-to-month,0,Electronic check,0,27,5565,,1,3,Offer B,0.0,DSL,30,0,1,45.55,2062.15,0.0,0,0.0,2062.15,4,0,,Vanilla,8671-KKKOS,25.0
Male,45,1,Oakdale,30,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),0,78,2492,,1,2,None,22.89,None,0,0,0,20.7,587.1,0.0,0,686.7,1273.8000000000002,5,0,,Minimalist,7305-ZWMAJ,80.0
Male,22,0,Planada,32,1,0,Fiber optic,1,1,1,0,0,1,Month-to-month,1,Credit card (automatic),0,66,3224,,0,0,None,46.33,Fiber Optic,85,1,1,93.4,2979.3,0.0,0,1482.56,4461.860000000001,3,0,,Heavyweight,6578-KRMAW,27.0
Male,34,0,Ripon,13,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Credit card (automatic),0,78,2070,,0,0,None,30.06,Fiber Optic,5,0,1,73.75,956.65,0.0,0,390.78,1347.4299999999998,3,0,,Price Sensitive,4860-IJUDE,40.0
Female,35,0,Salida,44,1,0,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Credit card (automatic),0,59,4112,,0,0,Offer B,32.83,Fiber Optic,24,0,1,88.15,3973.2,0.0,0,1444.52,5417.719999999999,4,0,,Heavyweight,9688-YGXVR,28.0
