gender,age,under_30,senior_citizen,married,dependents,number_of_dependents,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,referred_a_friend,number_of_referrals,tenure_in_months,avg_monthly_long_distance_charges,avg_monthly_gb_download,streaming_music,unlimited_data,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,new_user,internet_service_Fiber optic,internet_service_No,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check,offer_Offer A,offer_Offer B,offer_Offer C,offer_Offer D,offer_Offer E,internet_type_DSL,internet_type_Fiber Optic,internet_type_None
1,60,0,0,1,1,1,1,1,1,1,1,0,0,1,12,1,1,5,61,18.26,19,1,0,100.7,6018.65,0.0,90,1113.86,7222.51,0,1,0,1,0,0,0,1,0,0,0,0,1,0
0,45,0,0,1,1,3,1,0,0,0,0,1,0,1,1,1,1,1,18,28.04,28,1,1,85.6,1601.5,0.0,0,504.72,2106.22,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,50,0,0,0,0,0,1,1,0,0,0,0,1,1,12,0,0,0,43,41.22,7,1,1,94.35,3921.3,0.0,0,1772.46,5693.76,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,46,0,0,1,0,0,1,1,0,0,1,0,0,0,12,0,1,4,50,10.33,6,0,1,54.9,2614.1,0.0,0,516.5,3130.6,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,49,0,0,1,1,4,1,0,1,1,0,1,0,0,24,0,1,8,2,42.55,53,0,1,59.5,130.5,0.0,0,85.1,215.6,1,0,0,0,0,1,0,0,0,0,1,1,0,0
1,63,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,13,27.04,10,0,1,56.0,764.55,0.0,0,351.52,1116.07,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,33,0,0,1,0,0,1,0,0,0,1,0,1,1,12,1,1,1,17,28.83,5,1,1,96.65,1588.25,0.0,0,490.11,2078.36,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1,64,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,31,12.03,9,1,1,83.85,2674.15,11.37,0,372.93,3035.71,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,58,0,0,1,1,1,1,1,1,1,1,1,1,1,24,0,1,9,72,33.37,16,1,1,117.5,8670.1,47.55,0,2402.64,11025.19,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1,21,1,0,1,0,0,1,0,0,0,0,0,0,0,12,0,1,7,11,1.92,0,0,0,20.6,233.9,0.0,0,21.12,255.02,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,33,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,35.88,0,0,0,19.2,19.2,0.0,0,35.88,55.08,1,0,1,0,0,1,0,0,0,0,0,0,0,1
0,37,0,0,1,1,3,1,0,0,0,0,0,0,0,1,0,1,2,1,34.28,0,0,0,19.7,19.7,0.0,0,34.28,53.98,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1,61,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,32,35.97,0,0,0,20.55,654.55,0.0,0,1151.04,1805.59,0,0,1,0,0,0,0,0,1,0,0,0,0,1
0,52,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,65,19.84,2,1,0,90.65,5931.0,0.0,110,1289.6,7330.6,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,43,0,0,0,0,0,1,1,1,0,1,0,1,1,12,1,0,0,23,48.88,12,1,1,78.55,1843.05,19.63,0,1124.24,2947.66,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,64,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,11,2.95,21,0,1,51.1,531.15,0.0,0,32.45,563.6,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,51,0,0,1,0,0,1,1,0,1,1,1,1,1,24,1,1,8,65,41.57,16,1,1,84.2,5324.5,0.0,0,2702.05,8026.55,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,50,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,16.34,4,0,1,45.55,45.55,0.0,0,16.34,61.89,1,0,0,0,0,1,0,0,0,0,1,1,0,0
0,31,0,0,1,1,1,1,0,0,0,0,0,0,0,12,0,1,1,37,43.68,0,0,0,19.8,677.05,29.21,0,1616.16,2264.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,49,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,27.04,0,0,0,20.7,83.75,0.0,0,108.16,191.91,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1,19,1,0,1,0,0,0,0,0,1,1,1,1,1,24,1,1,1,67,0.0,52,1,1,59.55,4103.9,0.0,0,0.0,4103.9,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,44,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,7,3.34,13,1,1,78.5,571.05,0.0,0,23.38,594.43,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,27,1,0,0,0,0,1,0,0,0,0,0,0,0,24,0,0,0,27,47.65,0,0,0,19.85,470.0,0.0,0,1286.55,1756.55,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1,35,0,0,1,0,0,1,1,1,0,0,1,0,0,12,1,1,1,48,44.72,13,0,0,60.6,2985.25,0.0,100,2146.56,5231.81,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,34,0,0,0,0,0,1,0,0,0,0,0,1,1,12,1,0,0,23,46.4,23,1,0,64.9,1509.8,0.0,130,1067.2,2707.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28,1,0,1,1,2,1,1,0,0,1,1,0,1,1,1,1,5,20,38.71,48,1,1,95.5,1916.2,0.0,0,774.2,2690.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,40,0,0,1,1,2,1,0,0,0,0,0,0,0,1,0,1,3,38,24.16,0,0,0,19.6,717.3,0.0,0,918.08,1635.38,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,63,0,0,1,0,0,0,0,0,1,1,1,1,1,24,1,1,3,72,0.0,16,1,1,60.0,4264.0,25.67,0,0.0,4238.33,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,23,1,0,1,0,0,1,0,1,0,1,1,1,1,24,1,1,8,72,35.07,53,1,1,80.8,5728.55,0.0,0,2525.04,8253.59,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1,44,0,0,1,0,0,1,0,0,0,0,0,0,0,24,0,1,10,71,18.41,0,0,0,19.85,1379.6,0.0,0,1307.11,2686.71,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1,41,0,0,0,1,3,1,0,0,0,0,0,0,0,1,0,0,0,25,12.87,0,0,0,20.05,471.7,0.0,0,321.75,793.45,0,0,1,1,0,0,0,0,1,0,0,0,0,1
1,39,0,0,0,0,0,1,0,0,0,0,0,0,0,12,1,0,0,41,6.61,0,0,0,20.25,865.0,46.78,0,271.01,1089.23,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,21,1,0,1,0,0,1,0,1,0,1,1,0,1,24,0,1,5,67,2.12,58,1,1,67.85,4627.65,0.0,0,142.04000000000002,4769.69,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1,21,1,0,1,1,3,1,1,0,0,1,0,0,1,12,1,1,4,51,19.9,59,1,1,90.15,4554.85,0.0,0,1014.9,5569.75,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,57,0,0,1,0,0,1,1,1,0,1,1,0,0,24,1,1,6,37,4.5,9,0,1,62.8,2278.75,16.97,0,166.5,2428.28,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,47,0,0,0,0,0,0,0,1,0,0,1,1,0,24,0,0,0,54,0.0,10,0,1,45.2,2460.55,0.0,0,0.0,2460.55,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,56,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,7,28,33.09,19,1,1,89.9,2433.5,0.0,0,926.52,3360.02,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1,45,0,0,1,1,1,1,0,0,0,0,0,0,0,24,1,1,7,13,5.58,0,0,0,19.75,246.7,0.0,0,72.54,319.24,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,64,0,0,0,0,0,1,0,0,1,0,1,1,1,24,1,0,0,41,10.26,2,1,1,98.8,3959.15,27.09,0,420.66,4352.72,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,63,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,31,33.71,0,0,0,20.1,589.25,0.0,0,1045.01,1634.26,0,0,1,1,0,0,0,0,1,0,0,0,0,1
0,50,0,0,1,0,0,1,1,1,1,1,0,1,0,24,1,1,5,71,44.06,6,0,0,99.0,6994.6,0.0,40,3128.26,10162.86,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,45,0,0,1,0,0,1,1,0,1,1,1,0,1,12,1,1,9,56,20.53,19,1,1,99.75,5608.4,0.0,0,1149.68,6758.08,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1,63,0,0,1,1,1,1,1,1,1,1,1,1,1,24,1,1,1,72,31.83,14,1,1,116.85,8477.7,0.0,0,2291.76,10769.46,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,60,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.0,9,0,0,30.55,30.55,0.0,40,0.0,70.55,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1,36,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,8,37.37,16,0,1,65.45,554.45,0.0,0,298.96,853.4100000000001,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,62,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1,15.66,29,0,1,44.0,44.0,0.0,0,15.66,59.66,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,29,1,0,0,0,0,1,0,0,0,0,0,0,0,24,0,0,0,7,9.43,0,0,0,19.45,165.35,0.0,0,66.00999999999999,231.36,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,42,0,0,0,0,0,1,1,1,0,0,0,1,0,12,0,0,0,37,37.18,9,0,1,64.65,2347.85,0.0,0,1375.66,3723.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,27,39.67,59,0,1,76.1,2093.4,30.14,0,1071.09,3134.3500000000004,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1,61,0,0,0,0,0,1,1,1,1,1,1,1,1,24,1,0,0,66,13.28,24,1,1,90.05,5965.95,0.0,0,876.4799999999999,6842.429999999999,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,36,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,3,44.42,6,1,1,77.4,206.15,0.0,0,133.26,339.41,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1,53,0,0,1,0,0,1,0,0,1,1,1,0,1,12,0,1,7,30,17.33,13,1,1,70.25,2198.9,0.0,0,519.9,2718.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,25,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,26,0.0,47,0,1,35.75,1022.5,0.0,0,0.0,1022.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,62,0,0,0,0,0,1,0,0,0,0,0,0,0,24,1,0,0,20,27.11,0,0,0,19.7,419.4,0.0,0,542.2,961.6,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,54,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,51,42.93,11,0,0,81.0,4085.75,0.0,10,2189.43,6285.18,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,60,0,0,0,0,0,1,0,0,0,0,0,0,0,24,0,0,0,11,49.8,0,0,0,20.4,231.45,0.0,0,547.8,779.25,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1,46,0,0,1,0,0,1,1,1,1,0,1,1,1,24,1,1,1,62,4.7,28,1,1,84.95,5150.55,4.68,0,291.40000000000003,5437.27,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,20,1,0,1,1,2,1,1,0,0,0,0,0,1,1,0,0,0,10,6.5,76,1,1,85.95,858.6,0.0,0,65.0,923.6,0,1,0,0,1,0,0,0,0,1,0,0,1,0
0,40,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,70,40.28,13,1,1,106.05,7554.05,0.0,0,2819.6,10373.65,0,1,0,0,1,0,1,0,0,0,0,0,1,0
0,31,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,11.19,14,0,0,69.8,146.65,0.0,10,22.38,179.03,1,1,0,0,1,0,0,0,0,0,0,0,1,0
0,57,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,19,29.55,13,0,1,78.7,1495.1,26.84,0,561.45,2029.71,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,49,0,0,1,0,0,1,1,1,0,0,1,0,0,12,0,1,4,68,41.46,30,0,0,58.25,3975.7,0.0,140,2819.28,6934.98,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,51,0,0,1,1,3,1,0,0,0,1,0,0,0,1,1,1,6,23,48.73,75,0,1,75.3,1702.9,0.0,0,1120.79,2823.69,0,1,0,1,0,0,0,0,0,1,0,0,1,0
1,32,0,0,0,1,3,0,0,1,0,0,1,0,0,24,0,0,0,25,0.0,75,0,1,35.05,844.45,0.0,0,0.0,844.45,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,30,0,0,0,0,0,1,0,0,0,0,0,0,0,24,1,0,0,72,22.77,0,0,0,21.15,1419.4,19.31,0,1639.44,3039.53,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,52,0,0,1,0,0,1,1,1,1,1,1,1,1,24,1,1,5,72,30.75,3,1,1,114.05,8468.2,0.0,0,2214.0,10682.2,0,1,0,1,0,0,1,0,0,0,0,0,1,0
1,48,0,0,0,0,0,0,0,0,1,1,1,0,0,24,0,0,0,50,0.0,6,0,1,39.7,1932.75,0.0,0,0.0,1932.75,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,38,0,0,1,1,3,1,1,1,1,1,1,0,1,24,1,1,6,72,32.22,25,1,1,104.9,7732.65,0.0,0,2319.84,10052.49,0,1,0,1,0,0,1,0,0,0,0,0,1,0
0,45,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,10,2,34.38,0,0,0,20.0,38.0,0.0,0,68.76,106.76,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1,64,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,31.81,0,0,0,20.2,65.95,0.0,0,95.43,161.38,1,0,1,0,1,0,0,0,0,0,0,0,0,1
0,40,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,15,11.75,28,0,1,49.0,749.25,0.0,0,176.25,925.5,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,62,0,0,1,1,2,1,1,0,0,0,0,0,1,24,1,1,4,72,44.0,20,1,1,84.5,6130.85,0.0,0,3168.0,9298.85,0,1,0,1,0,0,1,0,0,0,0,0,1,0
0,55,0,0,1,1,3,1,1,0,0,0,0,0,0,24,1,1,8,12,44.12,0,0,0,25.4,313.0,0.0,0,529.4399999999999,842.4399999999999,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0,56,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,9,40.74,0,0,0,19.85,178.8,0.0,0,366.66,545.46,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,42,0,0,1,1,3,1,1,0,1,1,0,1,1,24,1,1,4,63,40.73,76,1,1,104.8,6597.25,0.0,0,2565.99,9163.24,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1,55,0,0,0,0,0,1,0,1,0,1,0,0,1,12,0,0,0,21,30.88,15,1,1,64.85,1336.8,0.0,0,648.48,1985.28,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0,36,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,10,8,19.0,8,0,1,54.75,445.85,0.0,0,152.0,597.85,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,31,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,17.81,0,0,0,20.4,20.4,0.0,0,17.81,38.21,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1,39,0,0,0,0,0,1,1,1,1,1,1,1,1,12,1,0,0,62,36.84,13,1,1,115.05,7133.45,0.0,0,2284.0800000000004,9417.53,0,1,0,1,0,0,0,1,0,0,0,0,1,0
0,48,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,42,25.69,13,1,1,100.3,4222.95,0.0,0,1078.98,5301.93,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,64,0,0,0,0,0,1,1,1,1,1,1,1,1,12,0,0,0,34,22.41,13,1,1,116.25,3899.05,0.0,0,761.94,4660.99,0,1,0,1,0,0,0,0,1,0,0,0,1,0
1,19,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,29.13,51,0,1,50.1,50.1,0.0,0,29.13,79.23,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,43,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,10,15.6,22,0,1,79.85,797.25,0.0,0,156.0,953.25,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,34,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,12,38.96,0,0,0,20.05,265.45,0.0,0,467.52,732.97,0,0,1,1,0,0,0,0,0,1,0,0,0,1
1,28,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,2,15.25,82,1,1,60.85,111.4,0.0,0,30.5,141.9,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,24,1,0,1,0,0,1,1,1,1,1,1,0,1,24,0,1,2,72,39.61,85,1,1,78.85,5763.15,0.0,0,2851.92,8615.07,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,32,0,0,1,0,0,1,0,0,1,0,0,1,1,12,1,1,4,69,46.87,11,1,1,95.65,6744.2,0.0,0,3234.03,9978.23,0,1,0,1,0,0,0,0,0,0,0,0,1,0
0,32,0,0,1,0,0,1,1,0,1,1,1,1,1,24,0,1,4,71,15.12,30,1,1,84.2,5956.85,0.0,0,1073.52,7030.370000000001,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,21,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,27,18.42,26,1,1,95.0,2462.55,0.0,0,497.34,2959.8900000000003,0,1,0,1,0,0,0,0,1,0,0,0,1,0
0,23,1,0,1,1,1,1,0,1,0,0,1,1,1,12,0,1,8,15,2.12,30,1,0,101.9,1667.25,0.0,120,31.8,1819.05,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,40,0,0,1,0,0,1,0,1,0,1,1,1,1,24,1,0,0,71,38.22,23,1,1,82.0,5999.85,0.0,0,2713.62,8713.470000000001,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,58,0,0,1,0,0,0,0,1,0,1,0,1,1,12,1,1,8,68,0.0,11,1,1,54.4,3723.65,25.62,0,0.0,3698.03,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0,52,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,30,24.73,20,0,0,84.3,2438.6,0.0,130,741.9,3310.5,0,1,0,1,0,0,0,0,1,0,0,0,1,0
1,51,0,0,1,0,0,1,1,0,0,1,1,1,1,24,0,1,3,69,14.69,6,1,0,105.35,7240.65,0.0,50,1013.61,8304.26,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,53,0,0,1,1,1,1,1,1,1,1,1,1,1,24,1,1,1,72,36.82,10,1,1,115.5,8425.15,42.29,0,2651.04,11033.899999999998,0,1,0,0,1,0,1,0,0,0,0,0,1,0
0,22,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,4,13.31,59,1,1,65.55,237.2,0.0,0,53.24,290.44,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,38,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,11,47.61,12,1,1,70.5,829.3,0.0,0,523.71,1353.01,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,60,0,0,1,0,0,1,1,0,1,1,1,1,1,24,1,1,1,67,21.71,30,1,1,111.3,7567.2,36.66,0,1454.5700000000002,8985.11,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,21,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,16,38.32,82,0,1,74.55,1170.5,0.0,0,613.12,1783.62,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1,47,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,1,7,64,23.25,0,0,0,19.8,1336.65,0.0,0,1488.0,2824.65,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,44,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,34,44.54,0,0,0,20.8,635.9,46.07,0,1514.36,2104.19,0,0,1,0,0,1,0,0,1,0,0,0,0,1
0,41,0,0,1,0,0,1,1,1,1,1,1,1,1,24,0,1,5,72,26.96,9,1,1,89.85,6562.9,12.55,0,1941.12,8491.47,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,20,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,3,33.28,69,1,1,55.9,157.55,0.0,0,99.84,257.39,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,45,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,9,32.31,24,1,1,68.25,576.95,0.0,0,290.79,867.74,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,25,1,0,1,0,0,1,1,0,0,1,1,1,0,12,1,1,6,50,14.32,58,0,1,69.65,3442.15,0.0,0,716.0,4158.15,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,58,0,0,0,0,0,1,0,1,1,0,0,0,0,24,0,0,0,48,13.03,5,0,1,55.5,2627.35,0.0,0,625.4399999999999,3252.79,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,40,0,0,1,0,0,1,1,1,1,1,1,1,0,24,0,1,1,70,39.35,2,0,1,79.15,5536.5,0.0,0,2754.5,8291.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,64,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,17,9.84,0,0,0,24.8,475.25,37.06,0,167.28,605.47,0,0,1,0,0,1,0,0,0,1,0,0,0,1
0,28,1,0,1,1,2,1,1,0,1,0,0,1,1,1,1,1,9,34,42.74,52,1,1,97.7,3410.0,0.0,0,1453.16,4863.16,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,35,0,0,1,0,0,1,1,0,0,1,0,1,1,24,0,1,4,63,2.72,22,1,1,102.6,6296.75,0.0,0,171.36,6468.11,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,48,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,3,12.5,4,0,1,74.75,238.1,38.84,0,37.5,236.76,1,1,0,0,0,1,0,0,0,0,0,0,1,0
1,23,1,0,1,1,2,1,1,0,0,0,0,0,0,24,0,1,8,49,33.65,0,0,0,25.25,1211.65,0.0,0,1648.85,2860.5,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,46,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,10,1,11.45,14,0,1,69.95,69.95,0.0,0,11.45,81.4,1,1,0,1,0,0,0,0,0,0,0,0,1,0
0,57,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,3,47.5,22,1,1,107.95,313.6,0.0,0,142.5,456.1,1,1,0,0,0,1,0,0,0,0,0,0,1,0
0,52,0,0,1,1,2,1,1,0,1,0,0,0,1,1,0,1,2,28,9.31,19,1,1,64.4,1802.15,0.0,0,260.68,2062.83,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,36,0,0,0,1,3,1,1,0,0,0,0,0,0,24,0,0,0,71,4.89,0,0,0,24.35,1654.6,0.0,0,347.19,2001.79,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,42,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,52,0.0,14,0,1,30.1,1623.4,11.72,0,0.0,1611.68,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1,43,0,0,1,1,3,0,0,1,0,1,0,0,1,12,0,1,3,48,0.0,22,1,1,45.0,2196.3,0.0,0,0.0,2196.3,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,44,0,0,0,0,0,1,1,1,1,1,0,1,1,24,0,0,0,70,16.93,10,1,1,84.7,5991.05,0.0,0,1185.1,7176.15,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,19,1,0,0,0,0,1,0,1,1,0,1,0,0,24,1,0,0,65,43.29,76,0,0,59.6,3739.8,0.0,120,2813.85,6673.65,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1,54,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,1,8,55,3.28,0,0,0,19.7,1140.05,0.0,0,180.4,1320.4499999999998,0,0,1,0,1,0,0,1,0,0,0,0,0,1
1,29,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,45.91,0,0,0,20.4,20.4,0.0,0,45.91,66.31,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1,38,0,0,0,0,0,1,1,1,0,1,1,0,0,24,1,0,0,47,35.75,13,0,0,65.0,2879.9,0.0,0,1680.25,4560.15,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0,38,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,20,25.41,27,0,1,90.7,1781.35,0.0,0,508.2,2289.55,0,1,0,1,0,0,0,0,0,1,0,0,1,0
1,53,0,0,1,0,0,1,1,0,1,1,1,1,1,24,1,1,7,70,9.28,24,1,0,84.8,5917.55,0.0,120,649.5999999999999,6687.15,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,54,0,0,1,1,6,1,0,1,1,0,0,0,0,1,1,1,5,27,36.19,53,0,1,54.75,1510.3,0.0,0,977.13,2487.43,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,44,0,0,1,1,3,1,0,0,0,0,0,0,0,1,0,1,1,3,30.34,0,0,0,19.65,60.65,0.0,0,91.02,151.67,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1,21,1,0,1,0,0,1,1,1,1,1,1,1,0,24,0,1,9,72,22.41,59,0,0,79.2,5401.9,0.0,20,1613.52,7035.42,0,0,0,1,0,0,1,0,0,0,0,1,0,0
0,38,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,5,13.96,5,0,1,63.95,318.1,0.0,0,69.80000000000001,387.9,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1,46,0,0,0,0,0,1,0,1,1,1,1,0,1,24,0,0,0,53,43.57,13,1,1,99.5,5424.25,0.0,0,2309.21,7733.46,0,1,0,0,0,1,0,1,0,0,0,0,1,0
0,48,0,0,0,1,3,1,1,0,0,0,0,0,0,24,1,0,0,56,22.47,0,0,0,24.8,1424.2,0.0,0,1258.32,2682.52,0,0,1,0,0,1,0,1,0,0,0,0,0,1
0,22,1,0,0,0,0,1,1,1,1,0,1,1,1,24,0,0,0,72,48.36,71,1,0,86.05,6309.65,0.0,20,3481.92,9811.57,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,42,0,0,0,0,0,1,1,0,1,1,1,1,1,24,1,0,0,64,5.68,24,1,0,110.5,7069.25,0.0,60,363.52,7492.77,0,1,0,1,0,0,0,0,0,0,0,0,1,0
